"","Q1","Q4","Q4.1","Q6","Q10","Q11","Q12","Q13","Q16","Q18","Q20","Q26","Q27","Q28","Q29","project_id","city","work_group_id","C_O","P_I_C","LightMon.OFF","LightKey.OFF","LightSurf.OFF","LightMon.ON","LightKey.ON","LightSurf.ON","CRR","UGR","Shading","panelNum","panHeight","ceil_fix","ceil_len","ceil_lam","panelCol","task_type","tl","vseat","wdimen","gtranc","View","Q22","Q23"
"111",6,1,NA,7,7,7,7,1,1,5,7,6,7,4,3,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",308,206,300,308,206,300,NA,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",2,2
"112",4,4,NA,3,4,4,4,4,3,4,3,6,5,5,4,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",203,104,107,203,104,107,NA,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",1,1
"113",3,4,NA,4,4,4,4,4,4,4,4,5,4,3,4,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",496,200,552,496,200,552,1.77,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",3,2
"114",4,3,NA,2,2,1,2,2,1,2,1,3,3,3,2,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",330,218,205,330,218,205,0.98,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",4,1
"115",3,4,NA,3,3,2,3,3,1,4,3,6,5,3,3,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",100,120,167,100,120,167,1.02,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",1,1
"116",3,2,NA,4,4,6,6,6,4,3,4,6,6,3,3,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","I",250,95,230,250,95,230,NA,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",2,2
"117",6,6,NA,2,5,6,5,5,1,3,2,6,6,5,5,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","C",352,110,330,352,110,330,6.14,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",2,2
"118",4,6,NA,7,4,2,3,3,6,3,3,7,7,7,7,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","O","C",372,190,232,372,190,232,1.01,NA,"2","5","Standing privacy","2","1","3","1","1","1",NA,"2","3","2",6,1
"119",7,7,NA,7,7,7,7,7,7,7,6,7,7,7,7,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","C","P",354,215,292,354,215,292,NA,NA,"2","6","Not Applicable","2","2","3","1","1","1",NA,"2","3","1",3,2
"120",4,5,NA,7,3,2,3,2,7,4,7,7,7,NA,3,"200504_FSS_WDC","Washington DC","0504_FSS_01_07","C","P",202,121,141,202,121,141,1.02,NA,"2","6","Not Applicable","2","2","3","1","1","1",NA,"2","3","1",4,1
"121",2,3,NA,1,1,4,4,4,1,1,2,4,4,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,1
"122",4,3,NA,1,6,6,6,6,1,6,2,7,6,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,1
"123",7,5,NA,7,5,4,4,4,1,4,1,2,3,4,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"124",1,2,NA,1,1,1,2,NA,1,1,2,6,5,2,1,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"125",3,1,NA,2,3,4,4,4,1,3,3,5,6,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,2
"126",5,3,NA,2,4,3,4,4,1,4,3,1,1,1,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",330,244,392,330,244,15,6.63,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"127",7,2,NA,1,6,6,6,7,6,6,3,5,5,3,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",347,347,415,347,347,15,3.11,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"128",6,4,NA,5,4,4,4,4,4,4,5,4,4,3,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",84,76,47,84,76,5,3.62,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"129",5,3,NA,5,4,4,4,7,1,5,4,6,6,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",345,118,345,345,118,5,0.82,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"130",5,2,NA,6,7,6,6,4,1,5,5,6,6,6,5,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",141,56,131,141,56,5,1.2,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,1
"131",7,7,NA,6,6,6,6,6,6,6,1,7,6,3,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,1
"132",2,1,NA,4,4,5,6,4,1,1,3,5,5,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","C",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"133",7,3,NA,7,7,1,4,1,7,1,7,7,7,2,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","P",698,1250,919,698,1250,5,2.61,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","1",3,1
"134",7,4,NA,6,6,2,2,6,7,6,7,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_02","O","P",819,515,819,819,515,10,4.08,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","1",2,1
"135",2,1,NA,1,2,1,2,2,3,1,5,5,3,1,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",415,176,323,415,176,5,1.96,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,1
"136",7,3,NA,2,7,7,7,7,1,7,5,7,7,5,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",358,70,355,358,70,355,2.23,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,1
"137",4,3,NA,3,4,4,4,4,2,4,4,6,6,4,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",322,50,325,322,50,10,1.95,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,2
"138",6,4,NA,5,6,6,6,6,3,6,6,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",183,61,208,183,61,208,1.72,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,1
"139",2,2,NA,2,2,2,2,1,1,2,3,2,1,4,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",195,197,355,195,197,20,6.78,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,1
"140",6,4,NA,5,6,5,6,7,2,6,6,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",485,195,444,485,195,5,2.16,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"141",3,3,NA,3,4,4,4,1,1,4,4,6,6,5,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",266,179,536,266,179,5,2.42,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,1
"142",6,4,NA,5,6,5,5,7,2,7,6,4,5,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",114,26,41,114,26,41,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"143",2,2,NA,4,6,6,7,7,1,4,4,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",636,215,644,636,215,644,3.02,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,1
"144",5,5,NA,6,4,4,4,4,1,5,6,6,6,3,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",441,220,368,441,220,10,2.09,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,1
"145",7,5,NA,5,7,7,7,7,4,6,6,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",548,285,741,548,285,741,4.34,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,2
"146",NA,3,NA,6,5,5,5,5,7,5,5,6,6,5,5,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",474,165,270,474,165,5,3.01,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,1
"147",3,4,NA,2,2,2,2,4,1,3,3,4,5,3,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",195,125,172,195,125,5,3.24,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"148",1,4,NA,2,2,2,3,NA,1,1,2,4,2,2,1,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",281,242,460,281,242,10,2.99,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,1
"149",3,4,NA,4,3,4,4,4,2,2,4,4,4,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","C",105,90,138,105,90,138,3.56,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"150",4,3,NA,3,6,6,4,5,7,5,5,7,7,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","I",121,18.4,102,121,18.4,102,234,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,1
"151",4,4,NA,4,4,4,4,4,4,4,4,6,6,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","I",320,122,220,320,122,220,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",3,2
"152",7,7,NA,7,7,7,7,7,7,7,7,7,7,7,7,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","C","P",552,190,351,552,190,5,1.49,NA,"2","6","Not Applicable","3","4","3","1","1","1",20,"2","4","1",4,2
"153",7,7,NA,6,7,7,7,7,7,7,7,7,7,6,6,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","C","P",685,338,526,685,338,526,4.85,NA,"2","6","Not Applicable","3","4","3","1","1","1",20,"2","4","1",4,1
"154",5,4,NA,2,5,3,1,3,7,4,7,6,6,1,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","C","P",226,113,234,226,113,234,2.93,NA,"2","6","Not Applicable","3","4","3","1","1","1",20,"2","4","1",4,2
"155",4,4,NA,2,2,3,3,3,7,4,4,6,6,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_03","O","P",240,102,289,240,102,289,2.27,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","1",3,2
"156",7,1,NA,3,7,4,4,4,1,6,3,6,4,3,1,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",340,275,540,340,275,15,2.87,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",5,1
"157",2,1,NA,2,6,4,4,4,1,4,2,5,6,5,3,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",300,300,415,300,300,30,5.31,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,1
"158",4,7,NA,4,4,4,4,4,1,7,4,5,5,5,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",460,450,360,460,450,5,5.94,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,1
"159",2,3,NA,2,1,1,1,1,1,1,3,5,5,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",500,350,530,500,350,20,8.85,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,1
"160",6,4,NA,3,6,3,4,6,1,5,3,7,5,3,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",633,424,538,633,424,15,7.18,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,1
"161",5,4,NA,4,5,4,5,4,2,5,4,6,6,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",299,168,438,299,168,15,9.5,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",1,2
"162",6,4,NA,1,6,4,4,4,1,5,1,4,4,2,1,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",412,295,689,412,295,5,10.39,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"163",5,4,NA,2,5,4,4,4,2,4,4,6,6,6,5,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","C",552,157,224,552,157,10,6.46,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,2
"164",2,2,NA,1,4,5,3,4,1,2,1,5,5,3,5,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","I",452,214,420,452,214,420,3.53,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",4,2
"165",6,5,NA,4,6,6,5,1,1,5,5,7,7,4,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","I",520,473,520,520,473,520,3.58,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","2",2,1
"166",4,4,NA,1,4,3,4,3,7,4,4,2,2,3,4,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","C","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","6","Not Applicable","3","4","3","1","1","1",20,"2","4","1",2,2
"167",5,1,NA,5,7,7,6,6,7,6,7,6,6,1,1,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4","1",4,2
"168",4,1,NA,1,5,3,6,6,1,4,2,4,4,3,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4",NA,1,2
"169",3,4,NA,4,3,4,4,4,2,2,4,4,4,2,2,"200508_SSA_WDL","Woodlawn","0508_SSA_01_04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","3","4","3","1","1","1",20,"2","4",NA,3,2
"170",5,6,NA,7,4,4,5,5,4,3,6,6,5,5,5,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,1,1
"171",7,7,NA,6,7,7,6,6,7,7,7,7,7,7,7,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","P",NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",5,1
"172",6,5,NA,4,6,6,5,5,7,5,4,5,5,3,5,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","P",367,320,292,367,320,292,2.69,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",3,1
"173",4,6,NA,5,5,4,5,3,7,6,5,5,6,6,6,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","P",440,376,502,440,376,502,1.7,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",5,1
"174",1,1,NA,2,2,2,2,2,3,1,2,1,1,2,2,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","P",393,363,355,393,363,355,3.13,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",3,2
"175",7,7,NA,7,7,7,7,7,7,7,7,7,7,7,7,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","I",290,174,292,290,174,292,1.01,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",3,1
"176",5,4,NA,2,4,4,4,4,3,4,4,4,4,3,3,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","I",363,245,275,363,245,275,3.31,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",4,2
"177",5,3,NA,1,5,6,6,6,5,5,2,6,4,3,5,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","I",313,270,240,313,270,240,2.99,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",3,2
"178",2,7,NA,3,6,6,6,3,6,2,6,2,3,3,5,"200503_DFC_DEN","Denver","0503_DFC_01_01","O","I",310,220,320,310,220,320,1.7,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",4,2
"179",6,5,NA,2,4,6,6,5,1,4,1,6,3,5,4,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,3,2
"180",7,7,NA,7,7,7,7,7,7,7,7,7,7,7,7,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,3,1
"181",7,7,NA,4,7,7,7,7,4,7,7,3,4,4,5,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,2,1
"182",6,6,NA,1,4,1,3,1,7,3,3,NA,NA,NA,NA,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,NA,NA
"183",2,3,NA,2,2,2,2,2,2,2,2,7,6,6,6,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,3,1
"184",4,4,NA,4,4,3,3,3,4,4,4,7,7,4,4,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,3,1
"185",7,6,NA,5,6,6,6,6,3,6,5,7,7,6,6,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,1,1
"186",1,NA,NA,7,1,1,1,1,7,1,7,6,6,5,5,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,4,1
"187",4,4,NA,1,3,4,4,4,4,3,1,4,4,4,4,"200503_DFC_DEN","Denver","0503_DFC_01_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,3,1
"188",3,2,NA,2,4,5,5,4,3,5,2,7,7,5,5,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","I",640,195,228,640,195,228,NA,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",2,1
"189",4,3,NA,3,4,4,4,4,2,3,4,2,1,4,4,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","I",738,409,614,738,409,614,1.48,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",1,1
"190",7,7,NA,7,7,7,7,7,1,7,7,7,7,6,7,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","I",511,390,460,511,390,460,0.82,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",4,1
"191",4,3,NA,2,3,3,4,1,2,4,3,6,6,3,3,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","I",511,390,460,511,390,460,1.35,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","2",4,1
"192",2,4,NA,6,6,7,6,6,7,5,6,6,3,6,6,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","P",420,186,270,420,186,270,0.69,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",3,1
"193",5,4,NA,6,5,5,3,5,6,6,6,6,7,4,5,"200503_DFC_DEN","Denver","0503_DFC_01_02","O","P",460,200,385,460,200,385,1.29,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4","1",3,1
"194",5,2,NA,5,6,7,7,7,5,6,5,7,7,6,5,"200503_DFC_DEN","Denver","0503_DFC_01_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5","Standing privacy","2","4","3","1","2","1",NA,"3","4",NA,2,1
"195",3,NA,NA,6,3,5,4,5,7,3,7,5,5,4,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",663,408,408,630,480,480,0.58,NA,"2","6","Not Applicable","2","1","3","3","0","1",NA,"1","4","1",3,2
"196",5,4,NA,6,4,5,6,6,7,3,6,6,7,5,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",116,246,316,116,246,316,3.77,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","1",2,1
"197",6,4,NA,6,5,6,6,6,6,4,6,6,6,4,6,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",305,392,340,305,392,340,0.87,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","1",3,2
"198",7,7,NA,7,7,7,7,7,7,7,7,NA,NA,4,3,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",352,546,505,455,740,950,2.32,NA,"2","6","Not Applicable","2","1","3","3","0","1",NA,"1","4","1",4,2
"199",5,6,NA,7,6,6,4,6,7,7,7,6,6,4,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",820,630,1000,820,630,1000,0.41,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","1",2,1
"200",5,2,NA,4,4,4,5,5,6,3,6,6,6,4,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",423,595,1520,476,710,1640,2.17,NA,"2","6","Not Applicable","2","1","3","3","0","1",NA,"1","4","1",2,2
"201",3,4,NA,6,3,5,6,5,5,3,6,6,6,5,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","C","P",407,472,382,407,472,382,1.7,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","1",3,2
"202",7,5,NA,2,5,5,4,5,5,6,5,6,6,7,6,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","O","I",125,116,153,125,150,130,0.42,NA,"2",NA,NA,"2","1","3","3","0","1",NA,"1","4","2",1,2
"203",5,2,NA,2,5,5,5,5,4,5,1,6,6,4,5,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","O","I",387,498,644,387,498,644,1.32,NA,"2",NA,NA,"2","1","3","3","0","2",NA,"1","4",NA,3,1
"204",7,7,NA,3,7,7,7,7,1,7,4,7,7,7,7,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","O","I",114,186,186,122,492,388,0.27,NA,"2",NA,NA,"2","1","3","3","0","1",NA,"1","4","2",1,1
"205",4,4,NA,4,3,4,4,4,5,4,4,2,2,4,4,"200512_AOC_WDC","Washington DC","0512_AOC_01_03","O","P",619,570,570,619,570,570,1.36,NA,"2",NA,NA,"2","1","3","3","0","2",NA,"1","4","1",2,1
"206",6,3,NA,1,7,6,6,2,3,3,4,6,6,4,4,"200512_AOC_WDC","Washington DC","0512_AOC_02_03","O","I",472,585,215,472,585,215,0.95,NA,"2",NA,NA,"2","1","3","3","0","2",100,"1","4",NA,1,2
"207",5,3,NA,1,5,5,4,4,1,4,3,7,6,7,5,"200512_AOC_WDC","Washington DC","0512_AOC_02_03","O","I",22,36,71,20,45,89,0.31,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4",NA,1,2
"208",3,2,NA,5,4,4,4,4,1,3,3,6,5,3,3,"200512_AOC_WDC","Washington DC","0512_AOC_02_03","C","I",258,590,680,258,590,680,1.84,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","2",3,2
"209",7,4,NA,7,7,6,6,6,7,6,6,7,7,6,7,"200512_AOC_WDC","Washington DC","0512_AOC_02_03","C","P",225,606,656,225,606,656,2.11,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","1",2,2
"210",7,6,NA,6,6,5,5,6,1,5,5,7,6,3,5,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","I",43,115,258,202,740,326,1.8,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4",NA,1,1
"211",4,1,NA,2,2,2,2,2,1,1,2,2,4,2,2,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","I",124,310,300,135,898,500,1.04,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4",NA,1,2
"212",7,6,NA,4,7,7,7,7,2,7,4,7,7,4,4,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","I",120,306,463,138,975,576,1.81,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4",NA,2,1
"213",7,7,NA,3,7,6,6,6,3,7,5,7,7,4,3,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","I",418,595,584,680,1130,1080,1.98,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4","2",2,2
"214",6,7,NA,2,7,7,7,7,3,7,4,7,7,5,5,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","I",298,360,415,308,437,452,0.61,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4","2",1,2
"215",6,4,NA,6,7,7,7,7,7,7,4,7,7,7,7,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","O","P",135,223,223,266,734,734,0.63,NA,"2",NA,NA,"2","1","3","3","0","1",100,"1","4","1",1,2
"216",5,3,NA,5,5,6,6,7,1,6,2,6,6,4,4,"200512_AOC_WDC","Washington DC","0512_AOC_02_02","C","I",233,299,230,233,299,230,1.1,NA,"2","6","Not Applicable","2","1","3","3","0","2",NA,"1","4","2",1,1
"217",6,5,NA,6,5,6,3,4,6,3,6,6,5,6,5,"200602_UTC_HRF","Hartford","0602_UTC_01_01","C","P",99,255,241,552,129,594,0.1,NA,"6","6","Not Applicable","1","4","3","1","1","1",NA,"2","3","1",3,2
"218",7,7,NA,7,7,7,7,7,7,7,7,7,7,7,7,"200602_UTC_HRF","Hartford","0602_UTC_01_01","C","P",255,520,400,255,520,400,0.3,NA,"6","6","Not Applicable","1","4","3","1","1","1",NA,"2","3","1",3,2
"219",5,6,NA,6,5,5,6,6,6,4,6,5,3,5,6,"200602_UTC_HRF","Hartford","0602_UTC_01_01","C","P",145,350,346,145,350,850,0.1,NA,"6","6","Not Applicable","1","4","3","1","1","1",NA,"2","3","1",2,2
"220",7,5,NA,3,7,6,6,6,7,6,6,6,6,6,6,"200602_UTC_HRF","Hartford","0602_UTC_01_01","C","P",424,168,355,167,360,615,0.1,NA,"6","6","Not Applicable","1","4","3","1","1","1",NA,"2","3","1",3,2
